Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
"CPSC","1020","2","Computer Science II","49%","20%","11%","11%","8%","0%","0%","2%","Feaster, Yvon H.",""
"CPSC","1070","1","Programming Methodology","42%","29%","16%","0%","3%","0%","0%","10%","Lowe, Rose M",""
"CPSC","1110","1","Intro to Programming in C","25%","37%","20%","4%","2%","0%","0%","12%","Hochrine, Catherine",""
"CPSC","1110","2","Intro to Programming in C","33%","38%","10%","4%","4%","0%","0%","12%","Hochrine, Catherine",""
"CPSC","2070","1","Discrete Structures","26%","26%","18%","9%","15%","0%","0%","6%","Hedetniemi, Sandra M",""
"CPSC","2070","2","Discrete Structures","30%","25%","23%","15%","2%","0%","0%","7%","Hodges, Larry F",""
"CPSC","2120","1","Algs/Data Structures","11%","31%","25%","17%","9%","0%","0%","6%","LaMarca, Salvatore J",""
"CPSC","2120","2","Algs/Data Structures","26%","32%","23%","5%","6%","0%","0%","8%","LaMarca, Salvatore J",""
"CPSC","2150","1","Software Dev Foundations","27%","33%","24%","5%","6%","0%","0%","5%","Plis, Kevin Anton",""
"CPSC","2150","2","Software Dev Foundations","26%","34%","18%","5%","7%","0%","0%","10%","Sitaraman, Murali",""
"CPSC","2200","1","Microcomputer Appl","70%","17%","9%","0%","0%","0%","0%","4%","Sitanayah, Lanny",""
"CPSC","2310","1","Intro Computer Org","30%","34%","20%","2%","4%","0%","0%","10%","Lowe, Rose M",""
"CPSC","2310","2","Intro Computer Org","29%","22%","31%","10%","6%","0%","0%","2%","Lowe, Rose M",""
"CPSC","2910","1","Prof Issues I","75%","25%","0%","0%","0%","0%","0%","0%","Hochrine, Catherine",""
"CPSC","2910","2","Prof Issues I","65%","20%","15%","0%","0%","0%","0%","0%","Hochrine, Catherine",""
"CPSC","2910","3","Prof Issues I","42%","26%","32%","0%","0%","0%","0%","0%","Hochrine, Catherine",""
"CPSC","2910","4","Prof Issues I","58%","37%","5%","0%","0%","0%","0%","0%","Hochrine, Catherine",""
"CPSC","2910","5","Prof Issues I","75%","15%","10%","0%","0%","0%","0%","0%","Hochrine, Catherine",""
"CPSC","3220","1","Intro to Operating Systems","25%","19%","9%","6%","13%","0%","0%","28%","Sorber, Jacob M",""
"CPSC","3220","2","Intro to Operating Systems","18%","24%","29%","11%","11%","0%","0%","7%","Smotherman, Mark K",""
"CPSC","3300","1","Computer Systems Org","24%","15%","31%","22%","5%","0%","0%","3%","Smotherman, Mark K",""
"CPSC","3500","1","Foundations of Computer Sci","24%","37%","34%","2%","1%","0%","0%","1%","Goddard, Wayne D",""
"CPSC","3520","1","Programming Systems","37%","40%","9%","0%","9%","0%","0%","6%","Schalkoff, Robert J",""
"CPSC","3600","1","Network Programming","29%","29%","14%","11%","3%","0%","0%","14%","Luo, Feng",""
"CPSC","3600","2","Network Programming","44%","22%","27%","2%","5%","0%","0%","0%","Sitanayah, Lanny",""
"CPSC","3620","1","Distributed/Cluster Computing","19%","40%","30%","3%","2%","0%","0%","6%","Ngo, Linh Bao",""
"CPSC","3720","1","Software Engineering","37%","39%","16%","8%","0%","0%","0%","0%","Plis, Kevin Anton",""
"CPSC","3720","2","Software Engineering","24%","33%","33%","4%","6%","0%","0%","0%","Plis, Kevin Anton",""
"CPSC","3990","1","Advanced CI: Extreme Orange","89%","11%","0%","0%","0%","0%","0%","0%","Martin, James J",""
"CPSC","4050","1","Computer Graphics","31%","38%","19%","6%","0%","0%","0%","6%","Geist, Robert M",""
"CPSC","4110","1","Virtual Reality Systems","56%","24%","15%","3%","3%","0%","0%","0%","Robb, Andrew C",""
"CPSC","4140","1","Human and Computer Interaction","16%","42%","32%","0%","11%","0%","0%","0%","Babu, Sabarish Venka",""
"CPSC","4140","2","Human and Computer Interaction","61%","30%","0%","0%","4%","0%","0%","4%","Babu, Sabarish Venka",""
"CPSC","4140","3","Human and Computer Interaction","35%","35%","17%","0%","4%","0%","0%","9%","Plaue, Christopher M",""
"CPSC","4160","1","2-D Game Engine Construction","43%","28%","13%","6%","2%","0%","0%","8%","Malloy, Brian A",""
"CPSC","4240","1","System Admin and Security","15%","61%","24%","0%","0%","0%","0%","0%","Martin, James J",""
"CPSC","4620","1","Database Management Systems","33%","33%","28%","0%","6%","0%","0%","0%","Wang, Zijun",""
"CPSC","4820","1","Selected Topics: Android Dev","75%","6%","13%","6%","0%","0%","0%","0%","Pargas, Roy P",""
"CPSC","4820","2","Special Topics: Dig Sulpt","25%","67%","0%","0%","0%","0%","0%","8%","Kwon, Insun",""
"CPSC","4820","3","Special Topics: Data Science","52%","48%","0%","0%","0%","0%","0%","0%","Herzog, Alexander Ch",""
"CPSC","4820","4","Special Topic: Cloud Comp Arch","35%","47%","12%","0%","0%","0%","0%","6%","Apon, Amy W.",""
"CPSC","4820","5","Special Topics: Tang and Embod","35%","30%","20%","0%","10%","0%","0%","5%","Ullmer, Brygg Anders",""
"CPSC","4910","1","Professional Issues II","92%","8%","0%","0%","0%","0%","0%","0%","Herzog, Alexander Ch",""
"CPSC","6050","1","Computer Graphics","60%","40%","0%","0%","0%","0%","0%","0%","Geist, Robert M",""
"CPSC","6110","1","Virtual Reality Systems","57%","43%","0%","0%","0%","0%","0%","0%","Robb, Andrew C",""
"CPSC","6140","1","Human and Computer Interaction","44%","56%","0%","0%","0%","0%","0%","0%","Babu, Sabarish Venka",""
"CPSC","6140","2","Human and Computer Interaction","70%","17%","9%","0%","0%","0%","0%","4%","Babu, Sabarish Venka",""
"CPSC","6160","1","2-D Game Engine Construction","89%","11%","0%","0%","0%","0%","0%","0%","Malloy, Brian A",""
"CPSC","6620","1","Database Management Systems","44%","39%","17%","0%","0%","0%","0%","0%","Wang, Zijun",""
"CPSC","6810","3","Selected Topic: Program Team","67%","11%","0%","0%","0%","0%","0%","22%","Dean, Brian Christop",""
"CPSC","6820","3","Special Topics: Data Science","73%","27%","0%","0%","0%","0%","0%","0%","Herzog, Alexander Ch",""
"CPSC","6820","4","Special Topic: Cloud Comp Arch","33%","67%","0%","0%","0%","0%","0%","0%","Apon, Amy W.",""
"CPSC","8050","1","Adv Comp Graphics","50%","40%","10%","0%","0%","0%","0%","0%","Karamouzas, Ioannis",""
"CPSC","8110","1","Technical Character Animation","56%","33%","0%","0%","0%","0%","0%","11%","Joerg, Christina Sop",""
"CPSC","8220","1","Case Study in Operating Sys","55%","35%","0%","0%","0%","0%","0%","10%","Geist, Robert M",""
"CPSC","8400","1","Design & Anlys of Algorithms","18%","32%","26%","0%","8%","0%","0%","16%","Dean, Brian Christop",""
"CPSC","8470","1","Intro to Information Retrieval","66%","17%","14%","0%","0%","0%","0%","3%","Luo, Feng",""
"CPSC","8570","1","Network Technologies Security","43%","53%","0%","0%","0%","0%","0%","4%","Hu, Hongxin",""
"CPSC","8630","1","Multimedia Sys/Apps","31%","46%","15%","0%","0%","0%","0%","8%","Wang, Zijun",""
"CPSC","8650","1","Data Mining","34%","45%","17%","0%","2%","0%","0%","2%","Wang, Zijun",""
"CPSC","8750","1","Software Architectur","44%","41%","7%","0%","0%","0%","0%","7%","McGregor, John D",""
"CPSC","8810","5","Selected Topics: Eff Comput","47%","41%","12%","0%","0%","0%","0%","0%","Ge, Rong",""
"CRP","8020","1","Site Planning","73%","23%","0%","0%","4%","0%","0%","0%","Ellis, Clifford Dona",""
"CRP","8040","1","Land Use Analysis","87%","13%","0%","0%","0%","0%","0%","0%","Sperry, Stephen L",""
"CRP","8050","1","Plning Theory & Hist","68%","28%","0%","0%","4%","0%","0%","0%","Lauria, Mickey",""
"CRP","8090","1","Current Issues","89%","11%","0%","0%","0%","0%","0%","0%","Nocks, Barry C",""
"CRP","8200","1","Negotiation","58%","42%","0%","0%","0%","0%","0%","0%","Nocks, Barry C",""
"CRP","8220","1","Urban Design","83%","17%","0%","0%","0%","0%","0%","0%","Schurch, Thomas Will",""
"CRP","8410","1","Env Planning","44%","44%","11%","0%","0%","0%","0%","0%","Dyckman, Caitlin",""
"CRP","8730","1","Econ Dev Planning","82%","9%","0%","0%","9%","0%","0%","0%","Green, Timothy F",""
"CSM","1500","1","Constr Prob Solving","41%","33%","19%","4%","4%","0%","0%","0%","Lucas, Jason D",""
"CSM","1500","2","Constr Prob Solving","66%","28%","7%","0%","0%","0%","0%","0%","Lucas, Jason D",""
"CSM","2020","1","Structures II","28%","48%","20%","0%","0%","0%","0%","4%","Clarke, Shima N",""
"CSM","2020","2","Structures II","16%","32%","47%","0%","5%","0%","0%","0%","Clarke, Shima N",""
"CSM","2040","1","Cont Documents","36%","52%","8%","4%","0%","0%","0%","0%","Burgett, Joseph Mich",""
"CSM","2040","2","Cont Documents","52%","30%","13%","0%","4%","0%","0%","0%","Burgett, Joseph Mich",""
"CSM","2050","1","Mats & Methods II","20%","52%","28%","0%","0%","0%","0%","0%","Lucas, Jason D",""
"CSM","2050","2","Mats & Methods II","60%","32%","4%","0%","0%","0%","0%","4%","Schneider, Raymond",""
"CSM","3050","1","Envir Systems II","18%","61%","18%","0%","3%","0%","0%","0%","Burgett, Joseph Mich",""
"CSM","3050","2","Envir Systems II","29%","43%","21%","7%","0%","0%","0%","0%","Burgett, Joseph Mich",""
"CSM","3520","1","Const Scheduling","13%","50%","28%","6%","3%","0%","0%","0%","Piper, Christine A",""
"CSM","3520","2","Const Scheduling","28%","34%","34%","3%","0%","0%","0%","0%","Piper, Christine A",""
"CSM","3530","1","Const Estimating II","26%","45%","16%","13%","0%","0%","0%","0%","Mousavi Rizi, Seyed",""
"CSM","3530","2","Const Estimating II","22%","47%","28%","0%","3%","0%","0%","0%","Mousavi Rizi, Seyed",""
"CSM","4540","1","Const Capstone","35%","62%","4%","0%","0%","0%","0%","0%","Bausman, Dennis C",""
"CSM","4540","2","Const Capstone","12%","80%","8%","0%","0%","0%","0%","0%","Bausman, Dennis C",""
"CSM","8520","1","Const Mgmt Research","0%","40%","60%","0%","0%","0%","0%","0%","Liska, Roger William",""
"CSM","8520","400","Const Mgmt Research","20%","20%","60%","0%","0%","0%","0%","0%","Liska, Roger William",""
"CSM","8650","1","Project Management","15%","69%","8%","0%","8%","0%","0%","0%","Piper, Christine A",""
"CSM","8660","1","Role in Development","53%","47%","0%","0%","0%","0%","0%","0%","Bausman, Dennis C",""
"CU","1000","1","Clemson Connect","0%","0%","0%","0%","0%","82%","16%","3%","Whorton, Susan S",""
"CU","1000","2","Clemson Connect","0%","0%","0%","0%","0%","77%","23%","0%","Whorton, Susan S",""
"CU","1010","1","Univ Success Skills","25%","25%","25%","5%","5%","0%","0%","15%","Kirk, Matthew James",""
"CU","1010","2","Univ Success Skills","41%","14%","5%","9%","14%","0%","0%","18%","Thames, Joseph Paul",""
"CU","1010","3","Univ Success Skills","53%","21%","5%","11%","0%","0%","0%","11%","Owens, Jessica Gale",""
"CU","1010","4","Univ Success Skills","39%","28%","17%","17%","0%","0%","0%","0%","Brooks, Cari Allyn",""
"CU","1010","5","Univ Success Skills","53%","21%","11%","5%","0%","0%","0%","11%","Babb, Bryn Zimmerman",""
"CU","1100","100","Introduction to Tutoring","0%","0%","0%","0%","0%","86%","0%","14%","Crisp, Ashley E",""
"CU","1970","2","New Student Seminar","0%","0%","0%","0%","0%","90%","0%","10%","Massey, Robert Austi",""
"CU","2010","1","Sustainability Leadership","90%","7%","3%","0%","0%","0%","0%","0%","Goree, Jennifer Marg",""
"DPA","3070","1","Method 3d Production","86%","4%","0%","0%","4%","0%","0%","7%","Benton, Summer O'Nea",""
"DPA","4030","1","Vis Foundations II","71%","12%","12%","6%","0%","0%","0%","0%","Reed, Erik",""
"DPA","8080","2","Artistic Character Animation","71%","14%","0%","0%","0%","0%","0%","14%","Donar, David Stewart",""
"DPA","8090","1","Rendering and Shading","64%","29%","0%","0%","0%","0%","0%","7%","Patterson, Eric K",""
"DPA","8090","2","Rendering and Shading","0%","40%","0%","0%","0%","0%","0%","60%","Patterson, Eric K",""
"ECE","1010","400","Robots in Business & Society","45%","35%","10%","3%","3%","0%","0%","3%","Walker, Ian D",""
"ECE","2010","1","Logic and Computing Devices","21%","23%","25%","22%","5%","0%","0%","4%","Zhu, Lin",""
"ECE","2020","1","Electric Circuits I","27%","27%","29%","6%","10%","0%","0%","1%","Harrell, William R",""
"ECE","2070","1","Basic Electrical Engineering","48%","32%","8%","7%","2%","0%","0%","3%","Anglea, Timothy B",""
"ECE","2070","2","Basic Electrical Engineering","55%","29%","10%","3%","0%","0%","0%","3%","Kolodzey, William Th",""
"ECE","2070","3","Basic Electrical Engineering","25%","28%","34%","3%","6%","0%","0%","3%","Cutshall, Daniel Bla",""
"ECE","2080","1","Basic Electrical Engr Lab","75%","20%","0%","5%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2080","2","Basic Electrical Engr Lab","25%","45%","15%","10%","0%","0%","0%","5%","Kapadia, Apoorva Dee",""
"ECE","2080","4","Basic Electrical Engr Lab","89%","5%","0%","0%","0%","0%","0%","5%","Kapadia, Apoorva Dee",""
"ECE","2080","5","Basic Electrical Engr Lab","90%","10%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2080","6","Basic Electrical Engr Lab","74%","21%","0%","0%","0%","0%","0%","5%","Kapadia, Apoorva Dee",""
"ECE","2080","9","Basic Electrical Engr Lab","89%","11%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2080","10","Basic Electrical Engr Lab","79%","11%","5%","0%","0%","0%","0%","5%","Kapadia, Apoorva Dee",""
"ECE","2080","11","Basic Electrical Engr Lab","82%","18%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2080","15","Basic Electrical Engr Lab","69%","23%","8%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2090","1","Logic Lab","58%","25%","8%","8%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2090","2","Logic Lab","83%","8%","0%","0%","8%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2090","3","Logic Lab","58%","17%","17%","0%","0%","0%","0%","8%","Kapadia, Apoorva Dee",""
"ECE","2090","4","Logic Lab","83%","17%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2110","2","Elec Engr Lab I","40%","13%","7%","20%","7%","0%","0%","13%","Kapadia, Apoorva Dee",""
"ECE","2110","4","Elec Engr Lab I","82%","18%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2120","1","Electrical Engineering Lab II","54%","38%","0%","0%","0%","0%","0%","8%","Kapadia, Apoorva Dee",""
"ECE","2220","1","Syst Prog Concept","22%","33%","19%","8%","6%","0%","0%","12%","Reid, William J",""
"ECE","2230","1","Comp Sys Eng","28%","59%","6%","3%","0%","0%","0%","3%","Ligon, Walter B",""
"ECE","2620","1","Electric Circuits II","46%","38%","11%","1%","3%","0%","0%","2%","Groff, Richard E",""
"ECE","2720","1","Comp Organization","30%","40%","18%","8%","4%","0%","0%","1%","Reid, William J",""
"ECE","2730","1","Computer Org Lab","75%","25%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2730","2","Computer Org Lab","81%","19%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2730","3","Computer Org Lab","31%","63%","6%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2730","4","Computer Org Lab","71%","29%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","3170","1","Rand Signal Analysis","24%","27%","25%","13%","5%","0%","0%","6%","Hubbard, Stephen J",""
"ECE","3200","1","Electronics I","18%","27%","27%","14%","13%","0%","0%","1%","Hubbard, Stephen J",""
"ECE","3210","1","Electronics II","32%","34%","21%","10%","3%","0%","0%","0%","Hubbard, Stephen J",""
"ECE","3220","1","Intro Operating Sys","23%","33%","13%","3%","7%","0%","0%","20%","Sorber, Jacob M",""
"ECE","3270","1","Dig Comp Design","20%","30%","13%","17%","10%","0%","0%","10%","Smith, Melissa Crawl",""
"ECE","3300","1","Signals & Systems","20%","22%","25%","16%","3%","0%","0%","14%","Baum, Carl W",""
"ECE","3520","1","Programming Systems","46%","27%","15%","0%","4%","0%","0%","8%","Schalkoff, Robert J",""
"ECE","3600","1","Elect Power Engr","42%","31%","15%","0%","0%","0%","0%","12%","Collins, Edward R",""
"ECE","3710","1","Microcontr Interface","33%","40%","21%","4%","0%","0%","0%","2%","Reid, William J",""
"ECE","3720","1","Micro Int Lab","67%","17%","8%","0%","0%","0%","0%","8%","Kapadia, Apoorva Dee",""
"ECE","3720","2","Micro Int Lab","67%","33%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","3720","3","Micro Int Lab","58%","25%","8%","0%","8%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","3720","4","Micro Int Lab","75%","8%","17%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","3720","5","Micro Int Lab","67%","17%","8%","0%","0%","0%","0%","8%","Kapadia, Apoorva Dee",""
"ECE","3720","6","Micro Int Lab","40%","10%","30%","0%","20%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","3720","7","Micro Int Lab","45%","45%","9%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","3800","1","Electromagnetics","39%","32%","5%","10%","7%","0%","0%","7%","Martin, Anthony Q",""
"ECE","3810","1","Field Waves & Ckts","37%","38%","19%","2%","0%","0%","0%","5%","Johnson, Eric Gordon",""
"ECE","4090","1","Intr to Linear Control Systems","49%","38%","0%","5%","5%","0%","0%","3%","Kapadia, Apoorva Dee",""
"ECE","4190","1","Elec Mach and Drives","17%","48%","17%","14%","0%","0%","0%","3%","Salem, Thomas E",""
"ECE","4270","1","Communications Sys","39%","31%","22%","3%","6%","0%","0%","0%","Manandhar, Madhabi",""
"ECE","4320","1","Instrumentation","30%","20%","40%","0%","10%","0%","0%","0%","Koley, Goutam",""
"ECE","4380","1","Computer Commun","31%","25%","22%","6%","6%","0%","0%","11%","Russell, Harlan B",""
"ECE","4400","1","Local Computer Nets","48%","35%","16%","0%","0%","0%","0%","0%","Wang, Kuang-Ching",""
"ECE","4680","1","Embedded Computing","55%","30%","5%","0%","0%","0%","0%","10%","Hoover, Adam W",""
"ECE","4930","2","Smart Grid","24%","66%","7%","0%","0%","0%","0%","3%","Venayagamoorthy, Gan",""
"ECE","4950","1","Int Sys Design I","59%","41%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","4960","1","Int Sys Design II","55%","40%","5%","0%","0%","0%","0%","0%","Groff, Richard E",""
"ECE","6190","1","Elec Mach and Drives","56%","33%","11%","0%","0%","0%","0%","0%","Salem, Thomas E",""
"ECE","6380","1","Computer Commun","42%","42%","8%","0%","0%","0%","0%","8%","Russell, Harlan B",""
"ECE","6460","1","Antennas","60%","20%","0%","0%","20%","0%","0%","0%","Martin, Anthony Q",""
"ECE","6930","1","VLSI Design Automation","44%","44%","0%","0%","0%","0%","0%","11%","Lao, Yingjie",""
"ECE","8160","1","Elec Power Distr Sys Engr","60%","33%","0%","0%","7%","0%","0%","0%","Makram, Elham B",""
"ECE","8260","1","Solar Cells","81%","19%","0%","0%","0%","0%","0%","0%","Singh, Rajendra",""
"ECE","8400","1","Semicond Devices","75%","13%","0%","0%","0%","0%","0%","13%","Harrell, William R",""
"ECE","8440","1","Digital Signal Proc","77%","15%","0%","0%","0%","0%","0%","8%","Patterson, Eric K",""
"ECE","8560","1","Pattern Recognition","58%","36%","0%","0%","0%","0%","0%","6%","Schalkoff, Robert J",""
"ECE","8740","1","Adv Nonlinear Cntrl","71%","24%","0%","0%","0%","0%","0%","6%","Wang, Yongqiang",""
"ECE","8780","1","High-Perform Computing w GPUs","43%","43%","14%","0%","0%","0%","0%","0%","Smith, Melissa Crawl",""
"ECE","8930","10","Distributed Denial of Service","60%","40%","0%","0%","0%","0%","0%","0%","Yu, Lu",""
"ECON","2000","1","Economic Concepts","28%","40%","23%","10%","0%","0%","0%","0%","Ernest, Jonathan Orr",""
"ECON","2000","2","Economic Concepts","51%","23%","13%","5%","5%","0%","0%","3%","Ernest, Jonathan Orr",""
"ECON","2000","3","Economic Concepts","31%","38%","15%","3%","13%","0%","0%","0%","Ivankovic, Miren",""
"ECON","2110","1","Principles of Microeconomics","21%","28%","26%","10%","13%","0%","0%","3%","Kerr, Amanda Caitlin",""
"ECON","2110","2","Principles of Microeconomics","30%","53%","8%","5%","3%","0%","0%","3%","Espey, Molly",""
"ECON","2110","3","Principles of Microeconomics","14%","24%","23%","29%","8%","0%","0%","3%","Issagholian, Liuna",""
"ECON","2110","4","Principles of Microeconomics","38%","38%","13%","13%","0%","0%","0%","0%","Droganova, Maria",""
"ECON","2110","5","Principles of Microeconomics","38%","33%","15%","5%","5%","0%","0%","5%","Ghanbariamin, Roksan",""
"ECON","2110","6","Principles of Microeconomics","18%","21%","31%","9%","15%","0%","0%","6%","Hobbs, Bradley Keith",""
"ECON","2110","7","Principles of Microeconomics","16%","24%","26%","16%","13%","0%","0%","6%","Hobbs, Bradley Keith",""
"ECON","2110","8","Principles of Microeconomics","18%","43%","20%","12%","6%","0%","0%","1%","Roberts, Kelsey Vict",""
"ECON","2110","10","Principles of Microeconomics","51%","14%","14%","8%","8%","0%","0%","4%","Johnson, Steven",""
"ECON","2110","11","Principles of Microeconomics","34%","35%","14%","10%","3%","0%","0%","4%","Kitashima, Leah Jacq",""
"ECON","2110","12","Principles of Microeconomics","30%","55%","8%","5%","0%","0%","0%","3%","Schwall, Benjamin Jo",""
"ECON","2120","1","Principles of Macroeconomics","16%","42%","37%","0%","0%","0%","0%","5%","Baier, Scott L.",""
"ECON","2120","2","Principles of Macroeconomics","26%","37%","21%","16%","0%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","3","Principles of Macroeconomics","30%","35%","30%","0%","5%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","4","Principles of Macroeconomics","21%","58%","11%","0%","11%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","5","Principles of Macroeconomics","35%","20%","45%","0%","0%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","6","Principles of Macroeconomics","16%","47%","21%","16%","0%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","7","Principles of Macroeconomics","21%","37%","42%","0%","0%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","8","Principles of Macroeconomics","16%","47%","37%","0%","0%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","9","Principles of Macroeconomics","20%","45%","30%","5%","0%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","10","Principles of Macroeconomics","11%","53%","32%","0%","5%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","11","Principles of Macroeconomics","16%","32%","47%","5%","0%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","12","Principles of Macroeconomics","17%","33%","33%","0%","17%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","13","Principles of Macroeconomics","47%","41%","0%","0%","6%","0%","0%","6%","Baier, Scott L.",""
"ECON","2120","14","Principles of Macroeconomics","35%","47%","6%","6%","6%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","15","Principles of Macroeconomics","42%","42%","16%","0%","0%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","16","Principles of Macroeconomics","42%","32%","26%","0%","0%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","17","Principles of Macroeconomics","32%","53%","16%","0%","0%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","18","Principles of Macroeconomics","16%","58%","26%","0%","0%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","19","Principles of Macroeconomics","21%","63%","16%","0%","0%","0%","0%","0%","Baier, Scott L.",""
"ECON","2120","20","Principles of Macroeconomics","56%","32%","12%","0%","0%","0%","0%","0%","Lorenz, Peter David",""
"ECON","2120","21","Principles of Macroeconomics","60%","37%","1%","1%","0%","0%","0%","0%","Li, Huili",""
"ECON","2120","22","Principles of Macroeconomics","27%","56%","17%","0%","0%","0%","0%","0%","Castellon Chicas, Ce",""
"ECON","2120","23","Principles of Macroeconomics","30%","48%","18%","0%","0%","0%","0%","5%","Adamson, Jordan M",""
"ECON","2120","24","Principles of Macroeconomics","10%","23%","16%","19%","12%","0%","0%","19%","Allen, Ralph Charles",""
"ECON","2120","25","Principles of Macroeconomics","19%","19%","11%","22%","4%","0%","0%","26%","Allen, Ralph Charles",""
"ECON","2120","26","Principles of Macroeconomics","28%","42%","22%","8%","0%","0%","0%","0%","Barkowski, Scott J",""
"ECON","2120","27","Principles of Macroeconomics","40%","50%","8%","3%","0%","0%","0%","0%","Lorenz, Peter David",""
"ECON","2120","28","Principles of Macroecon (HON)","86%","14%","0%","0%","0%","0%","0%","0%","Baier, Scott L.","H"
"ECON","3020","1","Money and Banking","33%","38%","20%","10%","0%","0%","0%","0%","Bhargava, Smriti",""
"ECON","3060","1","Managerial Economics","25%","23%","25%","15%","7%","0%","0%","5%","Bacon, Timothy Jay",""
"ECON","3100","1","International Econ","24%","40%","32%","3%","2%","0%","0%","0%","Sessa, Richard Alan",""
"ECON","3140","1","Intermediate Micro","43%","28%","23%","0%","3%","0%","0%","5%","Espey, Molly",""
"ECON","3140","2","Intermediate Micro","32%","29%","11%","13%","5%","0%","0%","11%","Warren, Patrick L",""
"ECON","3140","3","Intermediate Micro","23%","21%","46%","3%","8%","0%","0%","0%","Espey, Molly",""
"ECON","3150","1","Intermediate Macro","26%","36%","22%","12%","3%","0%","0%","1%","Jerzmanowski, Michal",""
"ECON","3150","2","Intermediate Macro","26%","26%","29%","0%","8%","0%","0%","11%","Mityakov, Sergey Vla",""
"ECON","3440","1","Property Rights","19%","19%","26%","11%","15%","0%","0%","11%","Litsukova-Bokar, Dar",""
"ECON","3500","1","Moral & Ethical Econ","15%","27%","30%","6%","15%","0%","0%","6%","Hobbs, Bradley Keith",""
"ECON","3600","1","Public Choice","36%","23%","26%","5%","5%","0%","0%","5%","Makowsky, Michael D",""
"ECON","4010","1","Labor Mkt Analysis","23%","42%","23%","0%","8%","0%","0%","4%","Simon, Curtis J",""
"ECON","4020","1","Law and Economics","20%","47%","23%","7%","3%","0%","0%","0%","Hazlett, Thomas Wins",""
"ECON","4050","1","Intro to Econometric","28%","28%","23%","12%","7%","0%","0%","2%","Barkowski, Scott J",""
"ECON","4200","1","Pub Sector Econ","20%","30%","33%","5%","8%","0%","0%","5%","Dougan, William R",""
"ECON","4240","1","Organization of Ind","53%","23%","20%","3%","0%","0%","0%","0%","Lewis, Matthew S",""
"ECON","4260","1","Sem Sport Economics","60%","32%","0%","0%","0%","0%","0%","8%","Sauer, Raymond D",""
"ECON","4270","1","Dev American Economy","22%","50%","19%","6%","3%","0%","0%","0%","Bodenhorn, Howard Ne",""
"ECON","4290","1","Economics of Energy Markets","37%","50%","13%","0%","0%","0%","0%","0%","Lewis, Matthew S",""
"ECON","4400","1","Game Theory","23%","46%","27%","0%","4%","0%","0%","0%","Thomas, Charles J",""
"ECON","4570","1","Nat Res Use, Technol & Policy","11%","42%","32%","11%","0%","0%","0%","5%","Templeton, Scott R.",""
"ECON","6400","1","Game Theory","25%","63%","13%","0%","0%","0%","0%","0%","Thomas, Charles J",""
"ECON","8020","2","Adv Econ Concepts and Applic I","44%","50%","6%","0%","0%","0%","0%","0%","Tsui, Kevin Ka Kin",""
"ECON","8050","1","Macroeconomic Theory","39%","56%","6%","0%","0%","0%","0%","0%","Jerzmanowski, Michal",""
"ECON","8070","1","Econometrics II","38%","48%","10%","0%","0%","0%","0%","5%","Lam, Chungsang",""
