Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
"COM","1500","2","Intro to Human Communication","57%","33%","5%","2%","1%","0%","0%","2%","Fecher, Daniel Lelan",""
"COM","1500","3","Intro to Human Communication","82%","13%","3%","0%","0%","0%","0%","3%","Smith, Eddie R",""
"COM","1500","4","Intro to Human Communication","67%","27%","7%","0%","0%","0%","0%","0%","Glaser, Marianne Her",""
"COM","1500","5","Intro to Human Communication","65%","26%","4%","1%","3%","0%","0%","1%","Glaser, Marianne Her",""
"COM","1500","6","Intro to Human Communication","50%","38%","5%","1%","1%","0%","0%","5%","Fecher, Daniel Lelan",""
"COM","2010","1","Intr to Comm Studies","72%","24%","3%","0%","0%","0%","0%","0%","Linvill, Darren L",""
"COM","2010","2","Intr to Comm Studies","50%","46%","0%","0%","0%","0%","0%","4%","Linvill, Darren L",""
"COM","2500","1","Public Speaking","62%","24%","14%","0%","0%","0%","0%","0%","Boatwright, Brandon",""
"COM","2500","2","Public Speaking","52%","29%","10%","10%","0%","0%","0%","0%","Pugh, Marilyn Denise",""
"COM","2500","3","Public Speaking","71%","24%","5%","0%","0%","0%","0%","0%","Boatwright, Brandon",""
"COM","2500","4","Public Speaking","33%","38%","24%","0%","0%","0%","0%","5%","Matthey, Pauline",""
"COM","2500","5","Public Speaking","67%","24%","5%","0%","5%","0%","0%","0%","Davis, Alyssa Christ",""
"COM","2500","6","Public Speaking","48%","43%","5%","0%","0%","0%","0%","5%","Pugh, Marilyn Denise",""
"COM","2500","7","Public Speaking","19%","57%","14%","0%","0%","0%","0%","10%","Pugh, Marilyn Denise",""
"COM","2500","8","Public Speaking","57%","33%","5%","0%","0%","0%","0%","5%","Davis, Alyssa Christ",""
"COM","2500","9","Public Speaking","67%","29%","5%","0%","0%","0%","0%","0%","Taweh, Jumah Patrici",""
"COM","2500","10","Public Speaking","76%","5%","5%","5%","10%","0%","0%","0%","Crocker, Sara Grumbl",""
"COM","2500","11","Public Speaking","90%","5%","0%","5%","0%","0%","0%","0%","Schoonover, Katharin",""
"COM","2500","12","Public Speaking","86%","10%","5%","0%","0%","0%","0%","0%","Schoonover, Katharin",""
"COM","2500","13","Public Speaking","67%","29%","5%","0%","0%","0%","0%","0%","Condon, Vanessa Anne",""
"COM","2500","14","Public Speaking","62%","19%","5%","5%","0%","0%","0%","10%","Condon, Vanessa Anne",""
"COM","2500","15","Public Speaking","75%","25%","0%","0%","0%","0%","0%","0%","Taweh, Jumah Patrici",""
"COM","2500","16","Public Speaking","37%","32%","16%","0%","5%","0%","0%","11%","Matthey, Pauline",""
"COM","2500","17","Public Speaking","50%","35%","5%","5%","0%","0%","0%","5%","Geddes, The Estate o",""
"COM","2500","18","Public Speaking","86%","14%","0%","0%","0%","0%","0%","0%","Schoonover, Katharin",""
"COM","2500","19","Public Speaking","75%","20%","0%","0%","0%","0%","0%","5%","Taweh, Jumah Patrici",""
"COM","2500","20","Public Speaking","90%","10%","0%","0%","0%","0%","0%","0%","Schoonover, Katharin",""
"COM","2500","21","Public Speaking","90%","10%","0%","0%","0%","0%","0%","0%","Crocker, Sara Grumbl",""
"COM","2500","22","Public Speaking","90%","10%","0%","0%","0%","0%","0%","0%","Davis, Alyssa Christ",""
"COM","2500","23","Public Speaking","81%","19%","0%","0%","0%","0%","0%","0%","Baker, Caitlin E",""
"COM","2500","25","Public Speaking","75%","20%","0%","0%","5%","0%","0%","0%","Baker, Caitlin E",""
"COM","2500","26","Public Speaking (HON)","88%","6%","0%","0%","0%","0%","0%","6%","Taweh, Jumah Patrici","H"
"COM","2500","27","Public Speaking (HON)","67%","33%","0%","0%","0%","0%","0%","0%","Pugh, Marilyn Denise","H"
"COM","2500","29","Public Speaking","90%","5%","5%","0%","0%","0%","0%","0%","Baker, Caitlin E",""
"COM","2500","400","Public Speaking","74%","26%","0%","0%","0%","0%","0%","0%","Davis, Alexis Zachar",""
"COM","2500","401","Public Speaking","90%","5%","5%","0%","0%","0%","0%","0%","Davis, Alexis Zachar",""
"COM","2500","402","Public Speaking","89%","0%","0%","0%","5%","0%","0%","5%","Davis, Alexis Zachar",""
"COM","2500","403","Public Speaking","79%","16%","5%","0%","0%","0%","0%","0%","Davis, Alexis Zachar",""
"COM","2500","500","Public Speaking","79%","7%","14%","0%","0%","0%","0%","0%","Crocker, Sara Grumbl",""
"COM","3010","1","Comm Theory","46%","46%","4%","0%","4%","0%","0%","0%","Matthey, Pauline",""
"COM","3020","1","Mass Comm Theory","75%","13%","13%","0%","0%","0%","0%","0%","Jones, Karyn O",""
"COM","3050","1","Persuasion","83%","13%","0%","0%","0%","0%","0%","4%","Jones, Karyn O",""
"COM","3060","1","Discourse & Society","40%","44%","16%","0%","0%","0%","0%","0%","Scott, David Travers",""
"COM","3100","1","Quant Comm Methods","64%","28%","0%","0%","8%","0%","0%","0%","Spinda, John Steven",""
"COM","3200","1","Bdcst Production","67%","10%","10%","5%","0%","0%","0%","10%","Johnson, Wanda A",""
"COM","3250","1","Survey of Sports Communication","85%","11%","4%","0%","0%","0%","0%","0%","Pratt, Angela N",""
"COM","3250","2","Survey of Sports Communication","83%","8%","0%","0%","4%","0%","0%","4%","Pratt, Angela N",""
"COM","3300","1","Nonverbal Comm","92%","8%","0%","0%","0%","0%","0%","0%","Mazer, Joseph P",""
"COM","3480","1","Interpersonal Comm","43%","43%","10%","0%","5%","0%","0%","0%","Weathers, Melinda Ra",""
"COM","3560","1","Stakeholder Comm","85%","11%","4%","0%","0%","0%","0%","0%","Pyle, Andrew Stephen",""
"COM","3610","1","Argue and Debate","71%","29%","0%","0%","0%","0%","0%","0%","Dixon, Lindsey C",""
"COM","3660","2","EC: Brand Comm & Strategy","70%","26%","4%","0%","0%","0%","0%","0%","Beasley, Roger W",""
"COM","3690","1","Political Comm","44%","44%","8%","0%","4%","0%","0%","0%","Ash, Erin Michelle",""
"COM","3690","2","Political Comm","75%","21%","4%","0%","0%","0%","0%","0%","Ash, Erin Michelle",""
"COM","3720","1","Digital Analytics in Brand Com","55%","45%","0%","0%","0%","0%","0%","0%","Littleton, Alicia Ni",""
"COM","3730","1","Media Management in Brand Comm","80%","15%","0%","0%","0%","0%","0%","5%","Reynolds, William W.",""
"COM","4040","1","Media Comm & Social Identities","45%","36%","9%","0%","9%","0%","0%","0%","Kumanyika, Chenjerai",""
"COM","4040","2","Media Comm & Social Identities","47%","20%","27%","7%","0%","0%","0%","0%","Kumanyika, Chenjerai",""
"COM","4260","1","Social Media and Sports Comm","58%","38%","0%","0%","4%","0%","0%","0%","Spinda, John Steven",""
"COM","4310","1","Legal Communication Trial","77%","23%","0%","0%","0%","0%","0%","0%","Roberts, James Isaac",""
"COM","4700","1","Comm & Health","29%","65%","0%","6%","0%","0%","0%","0%","Pangborn, Stephanie",""
"COM","4950","1","Senior Capstone","90%","7%","0%","0%","3%","0%","0%","0%","Ash, Erin Michelle",""
"COM","4980","1","Acad & Prof Dev II","0%","0%","0%","0%","0%","95%","5%","0%","Mazer, Joseph P",""
"COM","8020","1","Communication Theory II","75%","25%","0%","0%","0%","0%","0%","0%","Kumanyika, Chenjerai",""
"COM","8110","1","Comm Research Methods II","50%","25%","25%","0%","0%","0%","0%","0%","Pangborn, Stephanie",""
"CPSC","1010","1","Computer Science I","24%","32%","18%","12%","9%","0%","0%","6%","Hochrine, Catherine",""
"CPSC","1010","2","Computer Science I","39%","13%","18%","11%","11%","0%","0%","8%","Hochrine, Catherine",""
"CPSC","1010","3","Computer Science I","33%","13%","24%","13%","7%","0%","0%","11%","Feaster, Yvon H.",""
"CPSC","1020","1","Computer Science II","53%","30%","6%","2%","4%","0%","0%","4%","Feaster, Yvon H.",""
"CPSC","1020","2","Computer Science II","31%","48%","21%","0%","0%","0%","0%","0%","Sitanayah, Lanny",""
"CPSC","1020","3","Computer Science II","32%","32%","27%","7%","2%","0%","0%","0%","Plaue, Christopher M",""
"CPSC","1110","1","Intro to Programming in C","54%","16%","11%","3%","8%","0%","0%","8%","Hochrine, Catherine",""
"CPSC","1110","2","Intro to Programming in C","78%","7%","4%","0%","4%","0%","0%","7%","Moses, Wanda R",""
"CPSC","1110","3","Intro to Programming in C","68%","14%","9%","0%","5%","0%","0%","5%","Moses, Wanda R",""
"CPSC","2070","1","Discrete Structures","14%","38%","31%","10%","3%","0%","0%","3%","Hedetniemi, Sandra M",""
"CPSC","2070","401","Discrete Structures","43%","30%","22%","0%","1%","0%","0%","4%","Hodges, Larry F",""
"CPSC","2100","1","Progrmng Methodology","43%","23%","17%","7%","0%","0%","0%","10%","Lowe, Rose M",""
"CPSC","2120","1","Algs/Data Structures","36%","28%","24%","7%","4%","0%","0%","1%","Goddard, Wayne D",""
"CPSC","2150","1","Software Dev","24%","25%","27%","12%","7%","0%","0%","5%","Durkee, Blair Madiso",""
"CPSC","2150","2","Software Dev Foundations","66%","26%","5%","0%","2%","0%","0%","2%","Isaac, Joseph",""
"CPSC","2200","1","Microcomputer Appl","42%","21%","21%","11%","5%","0%","0%","0%","Lambert, Renee S",""
"CPSC","2200","2","Microcomputer Appl","45%","30%","5%","10%","0%","0%","0%","10%","Lambert, Renee S",""
"CPSC","2310","1","Intro Computer Org","44%","26%","21%","7%","2%","0%","0%","0%","Lowe, Rose M",""
"CPSC","2310","2","Intro Computer Org","41%","24%","12%","15%","7%","0%","0%","0%","Lowe, Rose M",""
"CPSC","2910","1","Prof Issues I","86%","7%","0%","7%","0%","0%","0%","0%","Lambert, Renee S",""
"CPSC","2910","2","Prof Issues I","80%","13%","7%","0%","0%","0%","0%","0%","Lambert, Renee S",""
"CPSC","2910","3","Prof Issues I","67%","27%","7%","0%","0%","0%","0%","0%","Lambert, Renee S",""
"CPSC","2910","4","Prof Issues I","87%","7%","0%","0%","7%","0%","0%","0%","Jones, James H.",""
"CPSC","3220","1","Intro to Operating Systems","18%","28%","21%","7%","8%","0%","0%","18%","Sorber, Jacob M",""
"CPSC","3300","1","Computer Systems Org","20%","32%","33%","9%","4%","0%","0%","1%","Smotherman, Mark K",""
"CPSC","3500","1","Foundations of Computer Sci","15%","20%","48%","3%","6%","0%","0%","8%","Safro, Ilya Mark",""
"CPSC","3520","1","Programming Systems","42%","32%","16%","0%","4%","0%","0%","6%","Schalkoff, Robert J",""
"CPSC","3600","1","Network Programming","7%","30%","29%","6%","7%","0%","0%","20%","Remy, Sekou Lionel",""
"CPSC","3620","1","Distributed/Cluster Computing","15%","37%","42%","0%","4%","0%","0%","1%","Apon, Amy W.",""
"CPSC","3720","1","Software Engineering","39%","28%","21%","4%","2%","0%","0%","7%","Schaub, Stephen",""
"CPSC","3990","3","Advanced CI: Extreme Orange","59%","24%","12%","0%","0%","0%","0%","6%","Martin, James J",""
"CPSC","4050","1","Computer Graphics","26%","26%","22%","0%","19%","0%","0%","7%","Tessendorf, Jerry A.",""
"CPSC","4140","1","Human and Computer Interaction","41%","34%","10%","0%","7%","0%","0%","7%","Babu, Sabarish Venka",""
"CPSC","4140","2","Human and Computer Interaction","14%","78%","3%","0%","3%","0%","0%","3%","Caine, Kelly E",""
"CPSC","4160","1","2-D Game Engine Construction","24%","34%","22%","7%","10%","0%","0%","2%","Malloy, Brian A",""
"CPSC","4240","1","System Admin and Security","11%","51%","26%","9%","0%","0%","0%","3%","Martin, James J",""
"CPSC","4620","1","Database Management Systems","24%","60%","12%","0%","4%","0%","0%","0%","Wang, Zijun",""
"CPSC","4820","1","Selected Topics: Android Dev","56%","25%","0%","0%","0%","0%","0%","19%","Pargas, Roy P",""
"CPSC","4820","2","Special Topics: Data Science","44%","38%","19%","0%","0%","0%","0%","0%","Kraemer, Eileen Ther",""
"CPSC","4910","1","Professional Issues II","90%","2%","5%","0%","2%","0%","0%","2%","Jones, James H.",""
"CPSC","6050","1","Computer Graphics","46%","38%","8%","0%","0%","0%","0%","8%","Geist, Robert M",""
"CPSC","6140","1","Human and Computer Interaction","81%","15%","4%","0%","0%","0%","0%","0%","Babu, Sabarish Venka",""
"CPSC","6140","2","Human and Computer Interaction","50%","50%","0%","0%","0%","0%","0%","0%","Caine, Kelly E",""
"CPSC","6160","1","2-D Game Engine Construction","43%","35%","9%","0%","0%","0%","0%","13%","Malloy, Brian A",""
"CPSC","6240","1","System Admin and Security","31%","44%","19%","0%","0%","0%","0%","6%","Martin, James J",""
"CPSC","6550","1","Computational Science","50%","19%","25%","0%","0%","0%","0%","6%","Feng, Xizhou",""
"CPSC","6620","1","Database Management Systems","62%","31%","8%","0%","0%","0%","0%","0%","Wang, Zijun",""
"CPSC","6820","1","Selected Topics: Android Dev","70%","20%","0%","0%","0%","0%","0%","10%","Pargas, Roy P",""
"CPSC","6820","2","Special Topics: Data Science","78%","11%","11%","0%","0%","0%","0%","0%","Kraemer, Eileen Ther",""
"CPSC","8110","1","Character Animation","54%","38%","0%","0%","0%","0%","0%","8%","Joerg, Christina Sop",""
"CPSC","8220","1","Case Study in Operating Sys","30%","70%","0%","0%","0%","0%","0%","0%","Geist, Robert M",""
"CPSC","8280","1","Theory of Program. Languages","37%","47%","16%","0%","0%","0%","0%","0%","Sitaraman, Murali",""
"CPSC","8400","1","Design & Anlys of Algorithms","19%","34%","34%","0%","8%","0%","0%","6%","Dean, Brian Christop",""
"CPSC","8620","1","Database Mngmt System Design","71%","29%","0%","0%","0%","0%","0%","0%","Luo, Feng",""
"CPSC","8650","1","Data Mining","33%","46%","17%","0%","0%","0%","0%","4%","Wang, Zijun",""
"CPSC","8750","1","Software Architectur","71%","20%","6%","0%","0%","0%","0%","2%","McGregor, John D",""
"CRP","8020","1","Site Planning","68%","28%","0%","0%","4%","0%","0%","0%","Ellis, Clifford Dona",""
"CRP","8040","1","Land Use Analysis","90%","5%","0%","0%","5%","0%","0%","0%","Sperry, Stephen L",""
"CRP","8050","1","Plning Theory & Hist","48%","38%","5%","0%","10%","0%","0%","0%","Lauria, Mickey",""
"CRP","8090","1","Current Issues","79%","7%","7%","0%","0%","0%","0%","7%","Nocks, Barry C",""
"CRP","8130","1","Transportation Plan","44%","44%","11%","0%","0%","0%","0%","0%","Morris, Eric A",""
"CRP","8200","1","Negotiation","50%","50%","0%","0%","0%","0%","0%","0%","Nocks, Barry C",""
"CRP","8220","1","Urban Design","56%","44%","0%","0%","0%","0%","0%","0%","Schurch, Thomas Will",""
"CRP","8890","3","Sel Top-Geodesign w/ City Eng","82%","18%","0%","0%","0%","0%","0%","0%","Sperry, Stephen L",""
"CRP","8900","3","Dir Studies in City & Reg Plan","60%","20%","0%","0%","20%","0%","0%","0%","Ellis, Clifford Dona",""
"CRP","8900","8","Dir Studies in City & Reg Plan","75%","13%","0%","0%","13%","0%","0%","0%","Sperry, Stephen L",""
"CSM","1500","1","Constr Prob Solving","52%","35%","9%","0%","0%","0%","0%","4%","Lucas, Jason D",""
"CSM","1500","2","Constr Prob Solving","48%","48%","4%","0%","0%","0%","0%","0%","Lucas, Jason D",""
"CSM","1500","3","Constr Prob Solving","48%","39%","13%","0%","0%","0%","0%","0%","Lucas, Jason D",""
"CSM","2020","1","Structures II","32%","32%","19%","16%","0%","0%","0%","0%","Clarke, Shima N",""
"CSM","2020","2","Structures II","31%","34%","21%","14%","0%","0%","0%","0%","Clarke, Shima N",""
"CSM","2040","1","Cont Documents","44%","44%","11%","0%","0%","0%","0%","0%","Wintz, Joseph A",""
"CSM","2040","2","Cont Documents","64%","29%","7%","0%","0%","0%","0%","0%","Wintz, Joseph A",""
"CSM","2050","1","Mats & Methods II","36%","50%","14%","0%","0%","0%","0%","0%","Wintz, Joseph A",""
"CSM","2050","2","Mats & Methods II","55%","41%","3%","0%","0%","0%","0%","0%","Wintz, Joseph A",""
"CSM","3050","1","Envir Systems II","33%","42%","17%","4%","0%","4%","0%","0%","Burgett, Joseph Mich",""
"CSM","3050","2","Envir Systems II","17%","63%","21%","0%","0%","0%","0%","0%","Burgett, Joseph Mich",""
"CSM","3520","1","Const Scheduling","36%","29%","18%","4%","0%","14%","0%","0%","Bausman, Dennis C",""
"CSM","3520","2","Const Scheduling","17%","75%","8%","0%","0%","0%","0%","0%","Bausman, Dennis C",""
"CSM","3530","1","Const Estimating II","12%","69%","19%","0%","0%","0%","0%","0%","Piper, Christine A",""
"CSM","3530","2","Const Estimating II","9%","73%","14%","5%","0%","0%","0%","0%","Piper, Christine A",""
"CSM","4540","1","Const Capstone","43%","39%","17%","0%","0%","0%","0%","0%","Smith, James Packer",""
"CSM","4540","2","Const Capstone","60%","33%","7%","0%","0%","0%","0%","0%","Smith, James Packer",""
"CSM","8620","1","Personnel Mgt & Neg","0%","72%","28%","0%","0%","0%","0%","0%","Liska, Roger William",""
"CSM","8620","400","Personnel Mgt & Neg","33%","67%","0%","0%","0%","0%","0%","0%","Liska, Roger William",""
"CU","1000","1","Clemson Connect","0%","0%","0%","0%","0%","65%","33%","3%","Whorton, Susan S",""
"CU","1010","1","Univ Success Skills","37%","33%","10%","3%","10%","0%","0%","7%","Reabold, Emma Reynol",""
"CU","1010","2","Univ Success Skills","61%","23%","3%","3%","3%","0%","0%","6%","Von Kaenel, Mary McP",""
"CU","1010","3","Univ Success Skills","43%","30%","10%","7%","3%","0%","0%","7%","Brooks, Cari Allyn",""
"CU","1010","6","Univ Success Skills","32%","25%","7%","4%","21%","0%","0%","11%","Crisp, Ashley E",""
"CU","1400","1","The Entrepreneurial Mindset","46%","39%","7%","0%","6%","0%","0%","1%","Hannon, John Michael",""
"CU","1410","1","Creativity, Innovation & Entr","88%","12%","0%","0%","0%","0%","0%","0%","Hannon, John Michael",""
"CU","1970","1","New Student Seminar","0%","0%","0%","0%","0%","91%","5%","5%","Whisler, Laurel Ann",""
"CU","2010","1","Sustainability Leadership","90%","3%","3%","0%","0%","0%","0%","3%","Goree, Jennifer Marg",""
"DANC","1300","1","Tap Dance I","75%","10%","5%","0%","0%","0%","0%","10%","Hosler, Cheryl L",""
"DANC","1400","1","Jazz Dance I","85%","8%","0%","0%","0%","0%","0%","8%","Hosler, Cheryl L",""
"DPA","4010","1","Tech Foundations II","9%","9%","9%","27%","18%","0%","0%","27%","House, Donald Henry",""
"DPA","4030","1","Vis Foundations II","75%","17%","8%","0%","0%","0%","0%","0%","Donar, David Stewart",""
"DPA","4030","2","Vis Foundations II","80%","20%","0%","0%","0%","0%","0%","0%","Donar, David Stewart",""
"ECE","2010","1","Logic and Computing Devices","31%","24%","17%","15%","7%","0%","0%","6%","Zhu, Lin",""
"ECE","2020","1","Electric Circuits I","22%","26%","22%","15%","9%","0%","0%","6%","Harrell, William R",""
"ECE","2070","1","Basic Electrical Engineering","44%","30%","11%","7%","4%","0%","0%","3%","Kolodzey, William Th",""
"ECE","2070","2","Basic Electrical Engineering","41%","37%","17%","4%","0%","0%","0%","1%","Asif, Amir Ahmed",""
"ECE","2070","3","Basic Electrical Engineering","17%","41%","27%","3%","7%","0%","0%","6%","Xiao, Hai",""
"ECE","2080","2","Basic Electrical Engr Lab","90%","5%","0%","0%","0%","0%","0%","5%","Kapadia, Apoorva Dee",""
"ECE","2080","3","Basic Electrical Engr Lab","90%","0%","0%","0%","0%","0%","0%","10%","Kapadia, Apoorva Dee",""
"ECE","2080","6","Basic Electrical Engr Lab","80%","15%","0%","0%","0%","0%","0%","5%","Kapadia, Apoorva Dee",""
"ECE","2080","7","Basic Electrical Engr Lab","84%","16%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2080","8","Basic Electrical Engr Lab","75%","25%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2080","9","Basic Electrical Engr Lab","80%","20%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2080","11","Basic Electrical Engr Lab","90%","0%","5%","0%","0%","0%","0%","5%","Kapadia, Apoorva Dee",""
"ECE","2080","12","Basic Electrical Engr Lab","86%","14%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2080","13","Basic Electrical Engr Lab","89%","0%","5%","0%","0%","0%","0%","5%","Kapadia, Apoorva Dee",""
"ECE","2080","20","Basic Electrical Engr Lab","90%","5%","5%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2110","1","Elec Engr Lab I","77%","0%","0%","0%","0%","0%","0%","23%","Kapadia, Apoorva Dee",""
"ECE","2110","2","Elec Engr Lab I","72%","17%","11%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2220","1","Syst Prog Concept","29%","37%","14%","4%","6%","0%","0%","10%","Reid, William J",""
"ECE","2230","1","Comp Sys Eng","14%","21%","29%","11%","11%","0%","0%","14%","Russell, Harlan B",""
"ECE","2620","1","Electric Circuits II","38%","32%","22%","3%","2%","0%","0%","3%","Groff, Richard E",""
"ECE","2720","1","Comp Organization","26%","40%","27%","3%","3%","0%","0%","2%","Reid, William J",""
"ECE","2730","1","Computer Org Lab","81%","19%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2730","2","Computer Org Lab","69%","31%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2730","6","Computer Org Lab","75%","13%","6%","0%","0%","0%","0%","6%","Kapadia, Apoorva Dee",""
"ECE","2730","8","Computer Org Lab","40%","40%","0%","10%","10%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","2730","9","Computer Org Lab","80%","20%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","3110","3","Electrical Engineering Lab III","81%","13%","6%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","3110","4","Electrical Engineering Lab III","69%","31%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","3110","5","Electrical Engineering Lab III","70%","30%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","3170","1","Rand Signal Analysis","15%","23%","36%","12%","7%","0%","0%","6%","Hubbard, Stephen J",""
"ECE","3200","1","Electronics I","16%","20%","25%","19%","16%","0%","0%","4%","Hubbard, Stephen J",""
"ECE","3210","1","Electronics II","35%","37%","12%","10%","4%","0%","0%","2%","Hubbard, Stephen J",""
"ECE","3220","1","Intro Operating Sys","11%","26%","30%","4%","0%","0%","0%","30%","Sorber, Jacob M",""
"ECE","3270","1","Dig Comp Design","9%","34%","25%","13%","13%","0%","0%","6%","Smith, Melissa Crawl",""
"ECE","3300","1","Signals & Systems","17%","16%","31%","19%","8%","0%","0%","9%","Baum, Carl W",""
"ECE","3520","1","Programming Systems","40%","44%","12%","0%","0%","0%","0%","4%","Schalkoff, Robert J",""
"ECE","3600","1","Elect Power Engr","36%","31%","19%","6%","8%","0%","0%","0%","Collins, Edward R",""
"ECE","3710","1","Microcontr Interface","40%","31%","10%","9%","7%","0%","0%","3%","Reid, William J",""
"ECE","3720","3","Micro Int Lab","33%","58%","8%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","3720","5","Micro Int Lab","83%","17%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","3720","7","Micro Int Lab","80%","20%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","3800","1","Electromagnetics","11%","22%","40%","13%","11%","0%","0%","3%","Martin, Anthony Q",""
"ECE","3810","1","Field Waves & Ckts","32%","32%","30%","5%","2%","0%","0%","0%","Johnson, Eric Gordon",""
"ECE","4090","1","Intr to Linear Control Systems","63%","24%","6%","2%","2%","0%","0%","2%","Kapadia, Apoorva Dee",""
"ECE","4190","1","Elec Mach and Drives","38%","27%","27%","4%","0%","0%","0%","4%","Corzine, Keith A",""
"ECE","4200","1","Renewable Energy","28%","23%","23%","10%","3%","0%","0%","13%","Makram, Elham B",""
"ECE","4270","1","Communications Sys","38%","21%","15%","13%","9%","0%","0%","4%","Manandhar, Madhabi",""
"ECE","4380","1","Computer Commun","29%","27%","29%","5%","5%","0%","0%","5%","Russell, Harlan B",""
"ECE","4400","1","Local Computer Nets","22%","57%","16%","0%","0%","0%","0%","5%","Wang, Kuang-Ching",""
"ECE","4460","1","Antennas","58%","25%","8%","8%","0%","0%","0%","0%","Martin, Anthony Q",""
"ECE","4680","1","Embedded Computing","75%","25%","0%","0%","0%","0%","0%","0%","Hoover, Adam W",""
"ECE","4950","1","Int Sys Design I","77%","23%","0%","0%","0%","0%","0%","0%","Kapadia, Apoorva Dee",""
"ECE","4960","1","Int Sys Design II","56%","30%","13%","0%","0%","0%","0%","1%","Groff, Richard E",""
"ECE","4990","14","Creative Inq-Elec & Comp Engr","75%","25%","0%","0%","0%","0%","0%","0%","Wang, Yongqiang",""
"ECE","6320","1","Instrumentation","23%","69%","8%","0%","0%","0%","0%","0%","Koley, Goutam",""
"ECE","6370","1","Microelectromechanical Systems","63%","25%","13%","0%","0%","0%","0%","0%","Wang, Pingshan",""
"ECE","6380","1","Computer Commun","67%","33%","0%","0%","0%","0%","0%","0%","Russell, Harlan B",""
"ECE","6400","1","Local Computer Nets","67%","17%","0%","0%","17%","0%","0%","0%","Wang, Kuang-Ching",""
"ECE","6680","1","Embedded Computing","61%","33%","0%","0%","6%","0%","0%","0%","Hoover, Adam W",""
"ECE","8400","1","Semicond Devices","69%","25%","0%","0%","6%","0%","0%","0%","Harrell, William R",""
"ECE","8570","1","Coding Theory","44%","56%","0%","0%","0%","0%","0%","0%","Noneaker, Daniel L",""
"ECE","8630","1","Pwr Sys Dyna & Stab","60%","30%","0%","0%","0%","0%","0%","10%","Hadidi, Ramtin",""
"ECE","8720","1","Artificial Neurl Net","52%","38%","5%","0%","0%","0%","0%","5%","Schalkoff, Robert J",""
"ECE","8740","1","Adv Nonlinear Cntrl","44%","56%","0%","0%","0%","0%","0%","0%","Wang, Yongqiang",""
"ECE","8790","1","FPGA Design & Applications","17%","17%","57%","0%","4%","0%","0%","4%","Smith, Melissa Crawl",""
"ECE","8910","43","Master's Thesis Research","0%","0%","0%","0%","0%","60%","0%","40%","Wang, Yongqiang",""
"ECE","8930","7","Malware Use and Design","63%","25%","0%","0%","0%","0%","0%","13%","Brooks, Richard R",""
"ECON","2000","1","Economic Concepts","14%","39%","29%","11%","0%","0%","0%","7%","Ernest, Jonathan Orr",""
"ECON","2000","2","Economic Concepts","35%","33%","23%","5%","5%","0%","0%","0%","Ernest, Jonathan Orr",""
"ECON","2000","3","Economic Concepts","33%","41%","13%","3%","8%","0%","0%","3%","Ivankovic, Miren",""
"ECON","2110","1","Principles of Microeconomics","39%","32%","21%","3%","0%","3%","0%","3%","Tollison, Robert Dew",""
"ECON","2110","2","Principles of Microeconomics","15%","36%","26%","10%","8%","0%","0%","5%","Thomas, Charles J",""
"ECON","2110","3","Principles of Microeconomics","18%","28%","26%","18%","10%","0%","0%","0%","Johnson, Steven",""
"ECON","2110","4","Principles of Microeconomics","31%","26%","26%","5%","10%","0%","0%","2%","Kerr, Amanda Caitlin",""
"ECON","2110","5","Principles of Microeconomics","35%","35%","28%","3%","0%","0%","0%","0%","Espey, Molly",""
"ECON","2110","6","Principles of Microeconomics","24%","39%","25%","1%","1%","0%","0%","8%","Schwall, Benjamin Jo",""
"ECON","2110","7","Principles of Microeconomics","24%","33%","20%","14%","4%","0%","0%","4%","Kitashima, Leah Jacq",""
"ECON","2110","8","Principles of Microeconomics","21%","42%","24%","6%","3%","0%","0%","3%","Fiore, Alexander J",""
"ECON","2110","10","Principles of Microeconomics","16%","31%","35%","8%","8%","0%","0%","2%","Sessa, Richard Alan",""
"ECON","2110","11","Principles of Microeconomics","14%","35%","34%","14%","0%","0%","0%","3%","Makowsky, Michael D",""
"ECON","2110","12","Principles of Microeconomics","28%","44%","26%","3%","0%","0%","0%","0%","Espey, Molly",""
