Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
COM,4720,1,Comm in Health Organizations,87%,13%,0%,0%,0%,0%,0%,0%,Okamoto Kristen Elai,
CPSC,1010,3,Computer Science I,24%,17%,24%,10%,10%,0%,0%,15%,Plaue Christopher M,
CPSC,1020,1,Computer Science II,28%,18%,14%,10%,18%,0%,0%,12%,Feaster Yvon H.,
CPSC,1020,2,Computer Science II,16%,26%,28%,10%,12%,0%,0%,8%,Feaster Yvon H.,
CPSC,1070,1,Programming Methodology,45%,19%,15%,6%,7%,0%,0%,7%,Hochrine Catherine A,
CPSC,1110,1,Intro to Programming in C,28%,18%,26%,8%,18%,0%,0%,2%,Hochrine Catherine A,
CPSC,1110,2,Intro to Programming in C,37%,35%,6%,8%,14%,0%,0%,0%,Widman Nicolas Benja,
CPSC,1110,3,Intro to Programming in C,46%,24%,13%,4%,7%,0%,0%,7%,Widman Nicolas Benja,
CPSC,1110,4,Intro to Programming in C,25%,23%,23%,11%,7%,0%,0%,11%,Martin James J,
CPSC,2120,1,Algs/Data Structures,26%,32%,20%,6%,8%,0%,0%,8%,Dean Brian Christoph,
CPSC,2150,1,Software Dev Foundations,27%,31%,19%,3%,7%,0%,0%,14%,Plis Kevin Anton,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 26 of 102,
Grades Report for 201808,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
CPSC,2150,2,Software Dev Foundations,32%,31%,15%,7%,8%,0%,0%,7%,Plis Kevin Anton,
CPSC,2200,1,Microcomputer Appl,46%,31%,23%,0%,0%,0%,0%,0%,Plis Kevin Anton,
CPSC,2200,2,Microcomputer Appl,22%,30%,19%,15%,11%,0%,0%,4%,Plis Kevin Anton,
CPSC,2310,1,Intro Computer Org,58%,24%,10%,2%,4%,0%,0%,2%,Widman Nicolas Benja,
CPSC,2310,2,Intro Computer Org,49%,22%,16%,3%,8%,0%,0%,3%,Widman Nicolas Benja,
CPSC,2810,1,Selected Topics: TA Class,81%,13%,0%,0%,0%,0%,0%,6%,Plaue Christopher M,
CPSC,2810,2,Selected Topics: Cybersecurity,76%,8%,0%,0%,0%,0%,0%,16%,Feaster Yvon H.,
CPSC,2910,1,Prof Issues I,58%,32%,11%,0%,0%,0%,0%,0%,Hochrine Catherine A,
CPSC,2910,2,Prof Issues I,60%,25%,0%,5%,0%,0%,0%,10%,Hochrine Catherine A,
CPSC,2910,3,Prof Issues I,39%,61%,0%,0%,0%,0%,0%,0%,Hochrine Catherine A,
CPSC,2910,4,Prof Issues I,60%,25%,0%,5%,5%,0%,0%,5%,Hochrine Catherine A,
CPSC,2910,5,Prof Issues I,56%,33%,6%,0%,0%,0%,0%,6%,Hochrine Catherine A,
CPSC,2920,1,"Computing, Ethics & Society",74%,16%,11%,0%,0%,0%,0%,0%,Brinkley Julian Lang,
CPSC,3120,1,Design Analysis of Algorithms,7%,10%,14%,14%,17%,0%,0%,38%,Srimani Pradip K.,
CPSC,3220,1,Intro to Operating Systems,62%,31%,3%,0%,3%,0%,0%,0%,Ullmer Brygg Anders,
CPSC,3220,3,Intro to Operating Systems,19%,33%,29%,0%,10%,0%,0%,10%,Srimani Pradip K.,
CPSC,3300,1,Computer Systems Org,25%,25%,40%,4%,3%,0%,0%,3%,Smotherman Mark K,
CPSC,3500,1,Foundations of Computer Sci,28%,13%,45%,4%,0%,0%,0%,9%,Safro Ilya Mark,
CPSC,3520,1,Programming Systems,39%,29%,22%,0%,2%,0%,0%,8%,Schalkoff Robert J,
CPSC,3600,1,Network Programming,44%,29%,15%,0%,8%,0%,0%,3%,Robb Andrew C,
CPSC,3600,2,Network Programming,67%,21%,7%,4%,0%,0%,0%,2%,Robb Andrew C,
CPSC,3720,1,Software Engineering,27%,38%,24%,5%,0%,0%,0%,5%,Kraemer Eileen There,
CPSC,3720,2,Software Engineering,21%,42%,25%,6%,0%,0%,0%,6%,Sitaraman Murali,
CPSC,4040,1,Cmptr Graphics Image,29%,24%,24%,0%,12%,0%,0%,12%,Karamouzas Ioannis,
CPSC,4050,1,Computer Graphics,24%,18%,12%,12%,24%,0%,0%,12%,Duchowski Andrew T,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 27 of 102,
Grades Report for 201808,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
CPSC,4110,1,Virtual Reality Systems,27%,41%,22%,5%,0%,0%,0%,5%,Babu Sabarish Venkat,
CPSC,4120,1,Eye Tracking Methodology,22%,61%,4%,0%,4%,0%,0%,9%,Duchowski Andrew T,
CPSC,4140,1,Human and Computer Interaction,21%,56%,21%,3%,0%,0%,0%,0%,McNeese Nathaniel J,
CPSC,4160,1,2-D Game Engine Construction,54%,23%,6%,2%,8%,0%,0%,6%,Malloy Brian A,
CPSC,4200,1,Computer Security Principles,61%,26%,8%,0%,3%,0%,0%,3%,Feaster Yvon H.,
CPSC,4200,2,Computer Security Principles,60%,40%,0%,0%,0%,0%,0%,0%,Hu Hongxin,
CPSC,4300,1,Applied Data Science,25%,50%,8%,17%,0%,0%,0%,0%,Herzog Alexander Chr,
CPSC,4440,1,Cloud Computing Architecture,32%,45%,18%,0%,0%,0%,0%,5%,Apon Amy W.,
CPSC,4620,1,Database Management Systems,9%,22%,22%,9%,13%,0%,0%,26%,Srimani Pradip K.,
CPSC,4820,1,Special Topic: Web Programming,56%,10%,22%,6%,6%,0%,0%,0%,Baker Craig L,
CPSC,4820,4,Spe Topic: HPC Fault Tolerance,30%,40%,20%,10%,0%,0%,0%,0%,Calhoun Jon Cameron,
CPSC,6040,1,Cptr Graphics Image,50%,7%,14%,0%,0%,0%,0%,29%,Karamouzas Ioannis,
CPSC,6110,1,Virtual Reality Systems,38%,50%,13%,0%,0%,0%,0%,0%,Babu Sabarish Venkat,
CPSC,6140,1,Human and Computer Interaction,58%,42%,0%,0%,0%,0%,0%,0%,McNeese Nathaniel J,
CPSC,6160,1,2-D Game Engine Construction,79%,11%,5%,0%,0%,0%,0%,5%,Malloy Brian A,
CPSC,6300,1,Applied Data Science,32%,68%,0%,0%,0%,0%,0%,0%,Herzog Alexander Chr,
CPSC,6440,1,Cloud Computing Architecture,44%,50%,6%,0%,0%,0%,0%,0%,Apon Amy W.,
CPSC,6620,1,Database Management Systems,75%,25%,0%,0%,0%,0%,0%,0%,Srimani Pradip K.,
CPSC,6780,1,Gen Purpose Computation on GPU,40%,40%,0%,0%,20%,0%,0%,0%,Jin Shuangshuang,
CPSC,8170,1,Physically Based Animation,50%,40%,0%,0%,0%,0%,0%,10%,House Donald Henry,
CPSC,8200,1,Parallel Architechture,50%,30%,10%,0%,10%,0%,0%,0%,Ge Rong,
CPSC,8270,1,Translation of Progr Languages,74%,13%,10%,0%,0%,0%,0%,3%,Malloy Brian A,
CPSC,8380,1,Adv Data Structures,30%,20%,10%,0%,10%,0%,0%,30%,Hedetniemi Sandra M,
CPSC,8480,1,Network Science,31%,31%,34%,0%,0%,0%,0%,3%,Safro Ilya Mark,
CPSC,8550,1,Embedded Network Sys,82%,18%,0%,0%,0%,0%,0%,0%,Sorber Jacob M,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 28 of 102,
Grades Report for 201808,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
CPSC,8580,1,Security in Emerging Systems,86%,0%,0%,0%,0%,0%,0%,14%,Hu Hongxin,
CPSC,8810,1,Selected Topics: Intro to BDSI,67%,0%,0%,0%,17%,0%,0%,17%,Dean Brian Christoph,
CRP,8020,1,Site Planning & Infrastructure,81%,19%,0%,0%,0%,0%,0%,0%,Ellis Clifford Donal,
CSM,1000,1,Intro to Construct,92%,7%,0%,0%,0%,0%,0%,2%,Jackson Nathaniel M,
CSM,2010,1,Structures I,36%,21%,24%,7%,2%,0%,0%,10%,Clarke Shima N,
CSM,2020,1,Structures II,24%,18%,41%,12%,0%,0%,0%,6%,Nilsson R Kent,
CSM,2040,1,Cont Documents,53%,42%,5%,0%,0%,0%,0%,0%,Coffey Robert Dawson,
CSM,3040,1,Envir Systems I,45%,55%,0%,0%,0%,0%,0%,0%,Burgett Joseph Micha,
CSM,3040,2,Envir Systems I,68%,32%,0%,0%,0%,0%,0%,0%,Burgett Joseph Micha,
CSM,3060,1,Emerging Tech in Construction,33%,53%,13%,0%,0%,0%,0%,0%,Lucas Jason D,
CSM,3060,2,Emerging Tech in Construction,17%,59%,21%,3%,0%,0%,0%,0%,Lucas Jason D,
CSM,3510,1,Construction Estimating,29%,32%,32%,6%,0%,0%,0%,0%,Mousavi Rizi Seyed E,
CSM,3510,2,Construction Estimating,35%,48%,10%,6%,0%,0%,0%,0%,Mousavi Rizi Seyed E,
CSM,4500,1,Construction Intern,40%,36%,25%,0%,0%,0%,0%,0%,Jackson Nathaniel M,
CSM,4530,1,Const Proj Mgmt,39%,55%,6%,0%,0%,0%,0%,0%,Bausman Dennis C,
CSM,4530,2,Const Proj Mgmt,26%,68%,5%,0%,0%,0%,0%,0%,Bausman Dennis C,
CSM,8630,400,Adv Plan/Sched,86%,10%,3%,0%,0%,0%,0%,0%,Townsend Craig N,
CSM,8650,1,Project Management,53%,41%,0%,0%,0%,0%,0%,6%,Bausman Dennis C,
CU,1000,8,Clemson Connect,0%,0%,0%,0%,0%,99%,0%,1%,Whorton Susan S,
CU,1000,14,Clemson Connect,0%,0%,0%,0%,0%,99%,0%,1%,Whorton Susan S,
CU,1000,16,Clemson Connect,0%,0%,0%,0%,0%,99%,0%,1%,Whorton Susan S,
CU,1000,19,Clemson Connect,0%,0%,0%,0%,0%,99%,0%,1%,Whorton Susan S,
CU,1000,24,Clemson Connect,0%,0%,0%,0%,0%,99%,0%,1%,Whorton Susan S,
CU,1000,26,Clemson Connect,0%,0%,0%,0%,0%,99%,0%,1%,Whorton Susan S,
CU,1000,27,Clemson Connect,0%,0%,0%,0%,0%,99%,0%,1%,Whorton Susan S,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 29 of 102,
Grades Report for 201808,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
CU,1000,28,Clemson Connect,0%,0%,0%,0%,0%,98%,0%,2%,Whorton Susan S,
CU,1010,1,Univ Success Skills,33%,17%,28%,6%,11%,0%,0%,6%,Babb Bryn Zimmermann,
CU,1010,6,Univ Success Skills,21%,16%,21%,16%,11%,0%,0%,16%,Oonk Valerie Kay,
CU,1010,7,Univ Success Skills,41%,24%,18%,0%,12%,0%,0%,6%,Babb Bryn Zimmermann,
CU,1010,600,Univ Success Skills,38%,42%,8%,0%,13%,0%,0%,0%,Stephan Elizabeth An,
CU,1010,601,Univ Success Skills,50%,21%,13%,4%,0%,0%,0%,13%,Trogden Bridget G,
CU,1010,602,Univ Success Skills,46%,29%,17%,0%,4%,0%,0%,4%,Whisler Laurel Ann C,
CU,1010,603,Univ Success Skills,55%,25%,20%,0%,0%,0%,0%,0%,Stephan Abigail T,
DPA,3070,1,Method 3d Production,45%,41%,10%,0%,3%,0%,0%,0%,Bui Tommy Van,
DPA,4000,1,Tech Foundations I,24%,24%,12%,0%,6%,0%,0%,35%,Baron Jessica R,
DPA,4020,1,Vis Foundations I,27%,55%,0%,0%,0%,0%,0%,18%,Summey Anthony K,
DPA,4020,2,Vis Foundations I,45%,36%,9%,0%,9%,0%,0%,0%,Summey Anthony K,
DPA,6000,1,Tech Foundations I,33%,33%,17%,0%,0%,0%,0%,17%,Zordan Victor B,
DPA,8070,843,3D Modeling and Animation,43%,43%,14%,0%,0%,0%,0%,0%,Volonte Matias,
DPA,8090,1,Rendering and Shading,55%,45%,0%,0%,0%,0%,0%,0%,Patterson Eric K,
ECE,2010,1,Logic and Computing Device,12%,27%,26%,16%,15%,0%,0%,4%,Reid William J,
ECE,2010,1,Logic and Computing Devices,12%,27%,26%,16%,15%,0%,0%,4%,Reid William J,
ECE,2010,2,Logic & Comp Device (HON),80%,0%,10%,0%,0%,0%,0%,10%,Reid William J,H
ECE,2020,1,Electric Circuits I,34%,23%,19%,7%,10%,0%,0%,6%,Harrell William R,
ECE,2070,1,Basic Electrical Engineering,42%,38%,14%,3%,1%,0%,0%,3%,Kolodzey William Tho,
ECE,2070,2,Basic Electrical Engineering,38%,36%,14%,2%,7%,0%,0%,2%,Tooryan Fatemeh,
ECE,2070,3,Basic Electrical Engineering,57%,31%,7%,0%,1%,0%,0%,3%,Anglea Timothy B,
ECE,2080,1,Basic Electrical Engr Lab,75%,20%,0%,0%,0%,0%,0%,5%,Kapadia Apoorva Deep,
ECE,2080,3,Basic Electrical Engr Lab,90%,5%,5%,0%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,2080,6,Basic Electrical Engr Lab,90%,5%,5%,0%,0%,0%,0%,0%,Kapadia Apoorva Deep,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 30 of 102,
Grades Report for 201808,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ECE,2080,7,Basic Electrical Engr Lab,90%,0%,5%,5%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,2080,8,Basic Electrical Engr Lab,85%,5%,5%,0%,0%,0%,0%,5%,Kapadia Apoorva Deep,
ECE,2080,10,Basic Electrical Engr Lab,90%,0%,0%,0%,0%,0%,0%,10%,Kapadia Apoorva Deep,
ECE,2080,12,Basic Electrical Engr Lab,90%,0%,0%,0%,0%,0%,0%,10%,Kapadia Apoorva Deep,
ECE,2080,14,Basic Electrical Engr Lab,84%,5%,5%,0%,5%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,2090,3,Logic Lab,75%,0%,0%,8%,8%,0%,0%,8%,Kapadia Apoorva Deep,
ECE,2090,7,Logic Lab,83%,0%,0%,0%,8%,0%,0%,8%,Kapadia Apoorva Deep,
ECE,2090,8,Logic Lab,83%,0%,8%,0%,0%,0%,0%,8%,Kapadia Apoorva Deep,
ECE,2090,13,Logic Lab,67%,8%,8%,0%,0%,0%,0%,17%,Kapadia Apoorva Deep,
ECE,2090,14,Logic Lab,83%,0%,0%,0%,0%,0%,0%,17%,Kapadia Apoorva Deep,
ECE,2110,1,Elec Engr Lab I,89%,5%,0%,0%,0%,0%,0%,5%,Kapadia Apoorva Deep,
ECE,2110,2,Elec Engr Lab I,44%,19%,13%,13%,6%,0%,0%,6%,Kapadia Apoorva Deep,
ECE,2110,3,Elec Engr Lab I,45%,25%,10%,10%,5%,0%,0%,5%,Kapadia Apoorva Deep,
ECE,2110,5,Elec Engr Lab I,90%,0%,0%,0%,5%,0%,0%,5%,Kapadia Apoorva Deep,
ECE,2110,6,Elec Engr Lab I,85%,10%,0%,0%,0%,0%,0%,5%,Kapadia Apoorva Deep,
ECE,2110,10,Elec Engr Lab I,70%,10%,0%,0%,0%,0%,0%,20%,Kapadia Apoorva Deep,
ECE,2120,1,Electrical Engineering Lab II,88%,0%,0%,0%,6%,0%,0%,6%,Kapadia Apoorva Deep,
ECE,2120,4,Electrical Engineering Lab II,81%,19%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,2220,1,Syst Prog Concept,18%,20%,5%,0%,23%,0%,0%,34%,Yu Lu,
ECE,2230,1,Comp Sys Eng,36%,16%,27%,11%,4%,0%,0%,7%,Russell Harlan B,
ECE,2620,1,Electric Circuits II,20%,26%,34%,4%,8%,0%,0%,8%,Dong Liang,
ECE,2720,1,Comp Organization,6%,18%,35%,24%,14%,0%,0%,2%,Reid William J,
ECE,3110,1,Electrical Engineering Lab III,88%,6%,6%,0%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,3110,2,Electrical Engineering Lab III,75%,13%,0%,6%,0%,0%,0%,6%,Kapadia Apoorva Deep,
ECE,3110,3,Electrical Engineering Lab III,56%,31%,6%,0%,0%,0%,0%,6%,Kapadia Apoorva Deep,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 31 of 102,
Grades Report for 201808,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ECE,3110,7,Electrical Engineering Lab III,87%,13%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,3110,8,Electrical Engineering Lab III,83%,0%,0%,0%,8%,0%,0%,8%,Kapadia Apoorva Deep,
ECE,3120,1,Electrical Engineering Lab IV,60%,40%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,3120,2,Electrical Engineering Lab IV,53%,47%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,3170,1,Rand Signal Analysis,23%,30%,26%,10%,7%,0%,0%,3%,Hubbard Stephen J,
ECE,3200,1,Electronics I,24%,26%,22%,15%,10%,0%,0%,3%,Hubbard Stephen J,
ECE,3200,2,Electronics I (HON),60%,20%,20%,0%,0%,0%,0%,0%,Hubbard Stephen J,H
ECE,3210,1,Electronics II,45%,30%,15%,8%,3%,0%,0%,0%,Hubbard Stephen J,
ECE,3270,1,Dig Comp Design,12%,20%,24%,16%,8%,0%,0%,20%,Smith Melissa Crawle,
ECE,3300,1,Signals & Systems,15%,25%,27%,14%,8%,0%,0%,10%,Baum Carl W,
ECE,3300,2,Signals & Systems (HON),83%,17%,0%,0%,0%,0%,0%,0%,Noneaker Daniel L,H
ECE,3520,1,Programming Systems,36%,59%,5%,0%,0%,0%,0%,0%,Schalkoff Robert J,
ECE,3600,1,Elect Power Engr,49%,23%,13%,9%,2%,0%,0%,4%,Collins Edward R,
ECE,3710,1,Microcontr Interface,47%,26%,14%,10%,2%,0%,0%,0%,Reid William J,
ECE,3720,3,Micro Int Lab,73%,27%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,3720,4,Micro Int Lab,83%,8%,8%,0%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,3720,6,Micro Int Lab,58%,42%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,3720,7,Micro Int Lab,75%,25%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,3720,9,Micro Int Lab,50%,25%,0%,0%,25%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,3720,11,Micro Int Lab,82%,18%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,3800,1,Electromagnetics,27%,27%,18%,13%,11%,0%,0%,4%,Martin Anthony Q,
ECE,3810,1,Field Waves & Ckts,41%,44%,13%,0%,3%,0%,0%,0%,Xiao Hai,
ECE,4090,1,Intr to Linear Control Systems,63%,33%,3%,1%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,4180,1,Power Syst Analysis,25%,33%,25%,8%,0%,0%,0%,8%,Hadidi Ramtin,
ECE,4270,1,Communications Sys,33%,47%,16%,0%,0%,0%,0%,5%,Yu Lu,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 32 of 102,
Grades Report for 201808,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ECE,4310,1,Intro to Computer Vision,64%,28%,3%,3%,3%,0%,0%,0%,Hoover Adam W,
ECE,4420,1,Knowledge Engr,65%,30%,0%,0%,0%,0%,0%,5%,Schalkoff Robert J,
ECE,4490,1,Comp Ntwrk Security,42%,42%,0%,0%,0%,0%,0%,17%,Brooks Richard R,
ECE,4610,1,Fundamentals of Solar Energy,86%,14%,0%,0%,0%,0%,0%,0%,Singh Rajendra,
ECE,4670,1,Intro to Dig Sig Pro,24%,18%,47%,0%,0%,0%,0%,12%,Gowdy John N,
ECE,4730,1,Intro Parallel Sys,67%,27%,0%,0%,0%,0%,0%,7%,Ligon Walter B,
ECE,4950,1,Int Sys Design I,74%,26%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva Deep,
ECE,4960,1,Int Sys Design II,64%,27%,7%,2%,0%,0%,0%,0%,Groff Richard E,
ECE,6040,1,Semiconductor Devices,57%,14%,29%,0%,0%,0%,0%,0%,Ryckman Judson Dougl,
ECE,6180,1,Power Syst Analysis,57%,43%,0%,0%,0%,0%,0%,0%,Hadidi Ramtin,
ECE,6310,1,Intro to Computer Vision,60%,15%,10%,0%,0%,0%,0%,15%,Hoover Adam W,
ECE,6490,1,Comp Ntwrk Security,80%,10%,0%,0%,0%,0%,0%,10%,Brooks Richard R,
ECE,6590,1,Int Circ Design,67%,33%,0%,0%,0%,0%,0%,0%,Lao Yingjie,
ECE,6670,1,Intro to Dig Sig Pro,50%,38%,13%,0%,0%,0%,0%,0%,Gowdy John N,
ECE,8010,1,Analysis of Lin Sys,64%,27%,0%,0%,0%,0%,0%,9%,Groff Richard E,
ECE,8010,843,Analysis of Lin Sys,50%,33%,0%,0%,0%,0%,0%,17%,Groff Richard E,
ECON,2000,2,Economic Concepts,31%,26%,23%,13%,3%,0%,0%,5%,Basu Shubhashrita,
ECON,2000,4,Economic Concepts,38%,43%,10%,0%,8%,0%,0%,3%,Ivankovic Miren,
ECON,2000,5,Economic Concepts,32%,34%,26%,3%,5%,0%,0%,0%,Basu Shubhashrita,
ECON,2110,1,Principles of Microeconomics,21%,26%,32%,11%,5%,0%,0%,5%,Hanssen Frederick An,
ECON,2110,2,Principles of Microeconomics,21%,32%,26%,0%,11%,0%,0%,11%,Hanssen Frederick An,
ECON,2110,3,Principles of Microeconomics,5%,32%,47%,11%,0%,0%,0%,5%,Hanssen Frederick An,
ECON,2110,4,Principles of Microeconomics,21%,42%,26%,0%,5%,0%,0%,5%,Hanssen Frederick An,
ECON,2110,5,Principles of Microeconomics,28%,22%,28%,17%,6%,0%,0%,0%,Hanssen Frederick An,
ECON,2110,6,Principles of Microeconomics,16%,37%,26%,5%,11%,0%,0%,5%,Hanssen Frederick An,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 33 of 102,
Grades Report for 201808,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ECON,2110,7,Principles of Microeconomics,0%,50%,33%,0%,6%,0%,0%,11%,Hanssen Frederick An,
ECON,2110,8,Principles of Microeconomics,22%,28%,28%,11%,6%,0%,0%,6%,Hanssen Frederick An,
ECON,2110,9,Principles of Microeconomics,17%,39%,33%,0%,0%,0%,0%,11%,Hanssen Frederick An,
ECON,2110,10,Principles of Microeconomics,28%,28%,28%,6%,6%,0%,0%,6%,Hanssen Frederick An,
ECON,2110,11,Principles of Microeconomics,11%,42%,21%,11%,0%,0%,0%,16%,Hanssen Frederick An,
ECON,2110,12,Principles of Microeconomics,11%,26%,32%,16%,5%,0%,0%,11%,Hanssen Frederick An,
ECON,2110,13,Principles of Microeconomics,5%,58%,26%,5%,5%,0%,0%,0%,Hanssen Frederick An,
ECON,2110,14,Principles of Microeconomics,16%,53%,16%,11%,5%,0%,0%,0%,Hanssen Frederick An,
ECON,2110,15,Principles of Microeconomics,0%,33%,56%,6%,6%,0%,0%,0%,Hanssen Frederick An,
ECON,2110,16,Principles of Microeconomics,15%,40%,25%,10%,10%,0%,0%,0%,Hanssen Frederick An,
ECON,2110,17,Principles of Microeconomics,11%,21%,42%,16%,5%,0%,0%,5%,Hanssen Frederick An,
ECON,2110,18,Principles of Microeconomics,5%,53%,5%,16%,16%,0%,0%,5%,Hanssen Frederick An,
ECON,2110,19,Principles of Microeconomics,5%,42%,11%,26%,5%,0%,0%,11%,Hanssen Frederick An,
ECON,2110,20,Principles of Microeconomics,31%,32%,22%,9%,4%,0%,0%,1%,Posmanick Benjamin J,
ECON,2110,21,Principles of Microeconomics,28%,46%,21%,3%,0%,0%,0%,3%,Makowsky Michael D,
ECON,2110,23,Principles of Microeconomics,20%,29%,28%,8%,10%,0%,0%,4%,Ghanbariamin Roksana,
ECON,2110,24,Principles of Microeconomics,24%,34%,30%,8%,2%,0%,0%,3%,Roberts Kelsey Victo,
ECON,2110,25,Principles of Microeconomics,28%,56%,13%,0%,3%,0%,0%,0%,Wang Chen,
ECON,2110,26,Principles of Microeconomics,28%,28%,26%,13%,2%,0%,0%,2%,Wilson Sarah Louise,
ECON,2110,31,Principles of Microeconomics,33%,29%,26%,4%,8%,0%,0%,0%,Ernest Jonathan Orry,
ECON,2110,32,Principles of Microeconomics,28%,52%,13%,2%,4%,0%,0%,0%,Walloga Jacob,
ECON,2110,33,Principles of Microeconomics,33%,44%,13%,0%,8%,0%,0%,3%,Issagholian Liuna,
ECON,2110,34,Principles of Microecon (HON),45%,32%,18%,5%,0%,0%,0%,0%,Thomas Charles J,H
ECON,2110,35,Principles of Microeconomics,25%,55%,20%,0%,0%,0%,0%,0%,Wang Chen,
ECON,2110,36,Principles of Microeconomics,28%,40%,18%,8%,6%,0%,0%,0%,Ghanbariamin Roksana,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 34 of 102,
Grades Report for 201808,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ECON,2110,40,Principles of Microeconomics,25%,36%,21%,4%,14%,0%,0%,0%,Issagholian Liuna,
ECON,2110,41,Principles of Microeconomics,48%,38%,10%,2%,0%,0%,0%,2%,Ernest Jonathan Orry,
ECON,2120,1,Principles of Macroeconomics,30%,41%,20%,4%,3%,0%,0%,3%,Neilson Elijah R,
ECON,2120,2,Principles of Macroeconomics,23%,36%,32%,0%,4%,0%,0%,4%,Whaley Kenneth D,
ECON,2120,3,Principles of Macroeconomics,25%,43%,25%,2%,0%,0%,0%,5%,Neilson Elijah R,
